,hotel,star,review,preprocessed_review,date
111,호텔 더 디자이너스 리즈 강남,1,"근처에 볼일이 있어 특가 방으로 하루 머물렀는데
화장실이나 이불시트가 너무 지저분하고
뭐 TV 리모콘은 제대로 작동하지도 않고

특가는 걸러야겠어요더보기",근처에 볼일이 있어 특가 방으로 하루 머물렀는데 화장실이나 이불 시트가 너무 지저분하고 뭐  리모컨은 제대로 작동하지도 않고 특가는 걸러야겠어요 ,2020. 02. 27
112,호텔 더 디자이너스 리즈 강남,1,전등 수리한다고 새벽에 방안에 들어온다고해서 당황,전등 수리한다고 새벽에 방안에 들어온다고 해서 당황,2019. 12. 27
113,호텔 더 디자이너스 리즈 강남,1,진짜 별로예요.. 시설도 넘 구지고 깨끗하지도 않고 불도 에러나서 시스템 고쳐달라고 해서 고치고..가지마세요,진짜 별로예요 시설도 너무 굳이고 깨끗하지도 않고 불도 에러 나서 시스템 고쳐달라고 해서 고치고 가지 마세요,2019. 12. 25
114,호텔 더 디자이너스 리즈 강남,1,오늘 상황이 참 안좋앗음.주차와수도문제로,오늘 상황이 참 안 좋았음 주차와 수도 문제로,2019. 11. 14
115,호텔 더 디자이너스 리즈 강남,2,"청결이 안좋다는 평을 봐서 마음의 준비는 했으나
일단 방안은 모텔정도였어요
흰 벽에 검은 얼룩도 많고 눈에 띄는 곳에 머리카락이 방치돼있어요
화장실은 전구가 하나 나가서 어둡고.. 이건 다 가격대가 워낙 저렴하니까 이해하는데
침구 상태가 너무 더러웠어요
눕지 않은 상태로 덮는 이불을 들췄는데 짧고 긴 머리카락이 군데군데
트윈배드라서 옆 침대를 들췄는데 상태는 비슷했네요
두번은 안 갈 것 같습니다
아! 밤에 자려고하는데 옆침대에서 신음소리가 들리는듯 
방음도 너무 안됐어요
강남 일대에서 저렴한 가격에 호텔로 찾으신다면 괜찮을거같습니다더보기",청결이 안 좋다는 평을 봐서 마음의 준비는 했으나 일단 방안은 모텔 정도였어요 흰 벽에 검은 얼룩도 많고 눈에 띄는 곳에 머리카락이 방치돼있어요 화장실은 전구가 하나 나가서 어둡고 이건 다 가격대가 워낙 저렴하니까 이해하는데 침구 상태가 너무 더러웠어요 눕지 않은 상태로 덮는 이불을 들췄는데 짧고 긴 머리카락이 군데군데 트윈 배드라서 옆 침대를 들췄는데 상태는 비슷했네요 두 번은 안 갈 것 같습니다 밤에 자려고 하는데 옆 침대에서 신음소리가 들리는 듯 방음도 너무 안됐어요 강남 일대에서 저렴한 가격에 호텔로 찾으신다면 괜찮을 거 같습니다 ,2019. 11. 09
116,호텔 더 디자이너스 리즈 강남,1,키를 방에 두고 나왔는데 방에 없다니 반납이 원칙이라고 해서 배상을 하긴 하지만 약간 불쾌하네요,키를 방에 두고 나왔는데 방에 없다니 반납이 원칙이라고 해서 배상을 하긴 하지만 약간 불쾌하네요,2019. 04. 18
117,호텔 더 디자이너스 리즈 강남,2,관광객이 많은 곳이라그런지 이상한 냄새가 나요... 시설도 잔고장이 많아불편했어요 ㅠㅠㅠ 돈 많이썼는데 아쉽,관광객이 많은 곳이라 그런지 이상한 냄새가 나요 시설도 잔고장이 많아 불편했어요  돈 많이 썼는데 아쉽,2018. 08. 20
118,호텔 더 디자이너스 리즈 강남,2,"룸에 냄새나고 차 파킹하는데 불친절하고
룸 커튼 열어보니 바닥 먼지 그대로고..
위치땜에 갔는데 두번은 안 갈듯요",룸에 냄새나고 차 파킹 하는데 불친절하고 룸 커튼 열어보니 바닥 먼지 그대로 고위치 땜에 갔는데 두 번은 안 갈듯요,2018. 07. 22
119,호텔 더 디자이너스 리즈 강남,1,"이 더운날씨에
에어컨 송풍만 나옴....
실내온도30도로 잤음....
출장시에 고려하기 힘들듯....ㅠㅠ",이 더운 날씨에 에어컨 송풍만 나옴 실내 온도 도로 잤음 출장 시에 고려하기 힘들 듯,2018. 07. 22
120,호텔 더 디자이너스 리즈 강남,1,"이 더운날씨에
에어컨 송풍만 나옴....
실내온도30도로 잤음.... 객실 3개나 결제했는데!",이 더운 날씨에 에어컨 송풍만 나옴 실내 온도 도로 잤음 객실 개나 결제했는데,2018. 07. 22
121,호텔 더 디자이너스 리즈 강남,1,"이 더운날씨에
에어컨 송풍만 나옴....
실내온도30도로 잤음....",이 더운 날씨에 에어컨 송풍만 나옴 실내 온도 도로 잤음,2018. 07. 22
122,호텔 더 디자이너스 리즈 강남,1,"진짜 실망했습니다. 
원래 패밀리 트윈룸으로 예약하는데
이번엔 예약이 차서 디럭스더블룸으로 예약하고
밤늦게 도착을 했는데
장애인 룸 밖에 없다는겁니다.
아 어느정돈 괜찮겠지 싶어 그래도 참고 이용했는데
시트보고 토할뻔했네요.
무슨 흔적인지 도통 모르겠고 
시트는 언제적 시트인지 냄새도 역해서
거의 잠도 못자고 나왔네요.
친구랑 둘이 묵었는데 둘다 피부에 염증생긴것 같아서
기분 완전 더럽습니다.
서울갈때마다 이용했고 
후기도 늘 좋게좋게 남겼는데
이런식으로 고객대하는거보니 
진짜 최악이다 싶네요.
룸이 이 따위면 손님을 받지를 말던지
다시는 이용안할겁니다더보기",진짜 실망했습니다 원래 패밀리 트윈룸으로 예약하는데 이번엔 예약이 차서 디럭스 더블룸으로 예약하고 밤늦게 도착을 했는데 장애인 룸 밖에 없다는 겁니다 아 어느 정돈 괜찮겠지 싶어 그래도 참고 이용했는데 시트 보고 토할뻔했네요 무슨 흔적인지 도통 모르겠고 시트는 언제 적 시트인지 냄새도 역해서 거의 잠도 못 자고 나왔네요 친구랑 둘이 묵었는데 둘 다 피부에 염증 생긴 것 같아서 기분 정말 더럽습니다 서울 갈 때마다 이용했고 후기도 늘 좋게좋게 남겼는데 이런 식으로 고객 대하는 거 보니 진짜 최악이다 싶네요 룸이 이따위 면 손님을 받지를 말던지 다시는 이용 안 할 겁니다 ,2018. 04. 09
123,호텔 더 디자이너스 리즈 강남,2,더블룸 이용햇는데 수건상태도 지저분하고 생각보다별로엿어요,더블룸 이용했는데 수건 상태도 지저분하고 생각보다 별로였어요,2018. 02. 07
124,신라스테이 서초,2,부모님과 많은짐을가지고 방을 옮기긴 물리적으로 힘들것같고 컴플레인 만드는것도 부모님께 스트레스일것 같아 투숙중엔 불만 제기하지 못했지만 침대옆 나무 정말 엉망... 손가락 충분히 들어갈만큼 갈라졌고 가시 박히기에 충분해 위험한 상태였습니다 패밀리 룸이었는데 어린 아이와 함께 왔다면 생각만 햐도 정말 끔찍..,부모님과 많은 짐을 가지고 방을 옮기긴 물리적으로 힘들 것 같고 컴플레인 만드는 것도 부모님께 스트레스일 것 같아 투숙 중엔 불만 제기하지 못했지만 침대 옆 나무 정말 엉망 손가락 충분히 들어갈 만큼 갈라졌고 가시 박히기에 충분해 위험한 상태였습니다 패밀리 룸이었는데 어린아이와 함께 왔다면 생각만 햐도 정말 끔찍,2021. 08. 24
125,신라스테이 서초,1,수건에서 빨고 제대로 안 말렸을때 나는 쉰내 남 ㅠ 돈이 아깝네요…,수건에서 빨고 제대로 안 말렸을 때 나는 쉰내 남  돈이 아깝네요,2021. 08. 24
126,신라스테이 서초,1,시끄러운소리가 자주나고 청소상태가 갈수록 안좋아짐,시끄러운 소리가 자주 나고 청소상태가 갈수록 안 좋아짐,2021. 07. 26
127,신라스테이 서초,1,"저는 이곳의 실내룸 컨디션이 깔끔하여 2번 이용을 하였습니다만 이용을 하며 공통적인 문제점으로 불편함을 느껴 첫후기를 작성하게 되었습니다. 

우선 호텔 체크인 수속에 있어 손님을 응대하는 부분과 
너무 미숙하고 어리숙한 응대모습 등으로 인한 체크인  및 체크아웃 시간이 지연되는 것이 불만족스러웠습니다 . 

수속이 지연되며 뒤에서 오래 기다리고 있는 다른 손님들에게 응대나 적극적인 안내가 부족하여 한없이 기다리게 하는 부분과 호텔 프론트에서 계속 걸려오는 전화를 받지 못하고 손님을 응대하는 부분 등
인력이 부족하여서인지 호텔 로비의 모습은 어수선하고 다소 정신이 없는 모습이였네요. 

고객의 편안한 호텔이용에 있어서 가장중요한것은 실내 컨디션이 아니라 호텔 수속에서의 첫인상이라 생각합니다.더보기",저는 이곳의 실내 룸 컨디션이 깔끔하여 번 이용을 하였습니다만 이용을 하며 공통적인 문제점으로 불편함을 느껴 첫 후기를 작성하게 되었습니다 우선 호텔 체크인 수속에 있어 손님을 응대하는 부분과 너무 미숙하고 어리숙한 응대 모습 등으로 인한 체크인  및 체크아웃 시간이 지연되는 것이 불만족스러웠습니다  수속이 지연되며 뒤에서 오래 기다리고 있는 다른 손님들에게 응대나 적극적인 안내가 부족하여 한없이 기다리게 하는 부분과 호텔 프런트에서 계속 걸려오는 전화를 받지 못하고 손님을 응대하는 부분 등 인력이 부족하여서인지 호텔 로비의 모습은 어수선하고 다소 정신이 없는 모습이었네요 고객의 편안한 호텔 이용에 있어서 가장 중요한 것은 실내 컨디션이 아니라 호텔 수속에서의 첫인상이라 생각합니다 ,2021. 07. 21
128,신라스테이 서초,2,아니 체크아웃 시간전에 청소해주시는분이 문 벌컥 열고 들어와서 깜짝놀라서 일어났네요.. 꿈인줄 알았어요ㅋ.. 소통좀 잘 하셔야할듯요 .,아니 체크아웃 시간 전에 청소해주시는 분이 문 벌컥 열고 들어와서 깜짝 놀라서 일어났네요 꿈인 줄 알았어요 소통 좀 잘 하셔야 할 듯요,2021. 07. 07
129,신라스테이 서초,1,"타워주차라 주차,출차시 오래걸리고 주차장이 협소해 선착순인게 아쉽습니다... 잘때 매우 건조해서 숨막힐 정도로 목이 계속타고 중앙냉방식이여서 온도조절이 되지않습니다. 저녁에  잘때 매우더워서 전화하니 선풍기를 올려주더라구요. 잘때 불편하지않고 주차스트레스 안받을려면 근처 모텔가는게 낫습니다.
그리고 퇴실시 분실물이 생각나서 프론트바로 전화했더니 물건 찾았다고 보관하고있으니 찾으러오라고 말해서 다음날에도 찾으러 간다고 전화하고 찾으러갔습니다. 한시간 좀 넘게 걸려서 찾으러갔는데 한참동안 찾더니 보관중인 분실물이 없다고 하더군요..응대했던 직원분도 연락이 안된다고 하고.. 열받은 마음으로 집 도착해서 보관물 있다고한 응대직원분 성함 알려달라고하니 직원이 누군지 모르겠다고  찾아봐야된다고하고... 편의성도 그렇고 직원 응대도 그렇고... 하루동안 쉬러가서 스트레스 더 쌓고 나왔습니다",타워 주차라 주차 출차 시 오래 걸리고 주차장이 협소해 선착순인 게 아쉽습니다 잘 때 매우 건조해서 숨 막힐 정도로 목이 계속 타고 중앙냉방식이어서 온도조절이 되지 않습니다 저녁에  잘 때 매우 더워서 전화하니 선풍기를 올려주더라고요 잘 때 불편하지 않고 주차 스트레스 안 받으려면 근처 모텔 가는 게 낫습니다 그리고 퇴실 시 분실물이 생각나서 프런트 바로 전화했더니 물건 찾았다고 보관하고 있으니 찾으러 오라고 말해서 다음날에도 찾으러 간다고 전화하고 찾으러 갔습니다 한 시간 좀 넘게 걸려서 찾으러 갔는데 한참 동안 찾더니 보관 중인 분실물이 없다고 하더군요 응대했던 직원분도 연락이 안 된다고 하고 열받은 마음으로 집 도착해서 보관물 있다고 한 응대 직원분 성함 알려달라고 하니 직원이 누군지 모르겠다고  찾아봐야 된다고 하고 편의성도 그렇고 직원 응대도 그렇고 하루 동안 쉬러 가서 스트레스 더 쌓고 나왔습니다,2021. 07. 05
130,신라스테이 서초,1,"돈아깝네요.  지방에서 올라오는 스케쥴이 빠듯해 숙소로 컨택 한건데 들어가자마자 집으로 왔습니다. (확인해보세요 밤 9시에 체크인하고 프론트에 얘기하고 바로 나와서 out후 익일 아침에 재 주차 한것)
돈아까워서 운동하는 샘치고 새벽에 조식먹으러 갔는데 조식도 일반뷔페만도 못하네요 서브해주시는 직원들은 친절했는데 청결도, 환경, 주차불편 뭐하나 맘에드는게 없네요. 무엇보다 야놀자 예약 프로세스가 제일 맘에 안들고 전화연결 서버도 진짜 열받습니다.",돈 아깝네요  지방에서 올라오는 스케줄이 빠듯해 숙소로 콘택트 한 건데 들어가자마자 집으로 왔습니다 확인해보세요 밤 시에 체크인하고 프런트에 얘기하고 바로 나와서 후 익일 아침에 재 주차 한 것 돈 아까워서 운동하는 샘치고 새벽에 조식 먹으러 갔는데 조식도 일반 뷔페만도 못하네요 서브해주시는 직원들은 친절했는데 청결도 환경 주차불편 뭐하나 맘에 드는 게 없네요 무엇보다 야 놀자 예약 프로세스가 제일 맘에 안 들고 전화연결 서버도 진짜 열받습니다,2021. 06. 26
131,신라스테이 서초,1,"시설은 그냥저래 괜찮았는데 인포 여자직원분들 응대 너무 불친절 과도한서비스를 바란게아님 
궁금한게잇어 문의하는데 굉장히 귀찮다는 표정으로 응대하는모습에 내자신이 잘못한사람처럼 민망했음",시설은 그냥 저래 괜찮았는데 인포 여자 직원분들 응대 너무 불친절 과도한 서비스를 바란 게 아니면 궁금한 게 있어 문의하는데 굉장히 귀찮다는 표정으로 응대하는 모습에 나 자신이 잘못한 사람처럼 민망했음,2021. 06. 24
132,신라스테이 서초,2,"근처 편의시설이용 힘듦
객실 의자부족",근처 편의시설 이용 힘듦 객실 의자 부족,2021. 06. 12
133,신라스테이 서초,1,"지금 신라스테이 서초 앞 옆 건물 다 공사중이에요. 
오전8시부터 공사 소리에 깸 호캉스못함😒개시끄러움
주차장은 선착순이라 예약시 차량으로 온다고 해도 주차장 자리없으면 근처 다른 건물 주차장에 주차하고 걸어와야함. 
1박에 5천원을 내야 함은 신라스테이는 다 그러니 이해하지만 서초점은 다른 건물에 주차하고 걸어와야하는 클라스… 비엄청 오는데 연박이라 짐도 많은데 비뚫고 짐들고 걸어오는데 다른지점갈껄 ㅠ 후회막심
신라스테이 역삼점이나 삼성역점  추천함. 신라스테이 자주 애용하는데 서초점은 다신 안올거에요ㅠ더보기",지금 신라스테이 서초 앞 옆 건물 다 공사 중이에요 오전 시부터 공사 소리에 깸 호캉스못함개시끄러움주차장은 선착순이라 예약 시 차량으로 온다고 해도 주차장 자리 없으면 근처 다른 건물 주차장에 주차하고 걸어와야 함 박에 천 원을 내야 함은 신라스테이는 다 그러니 이해하지만 서초점은 다른 건물에 주차하고 걸어와야 하는 클래스 비 엄청 오는데 연 박이라 짐도 많은데 비뚫고 짐 들고 걸어오는데 다른 지점 갈걸  후회막심 신라스테이 역삼점이나 삼성역점  추천함 신라스테이 자주 애용하는데 서초점은 다신 안 올 거예요 ,2021. 05. 17
134,신라스테이 서초,1,"정말 방음 안됩니다.. 옆방 티비소리...
복도 소리 끔찍 자체",정말 방음 안됩니다 옆방 티브이 소리 복도 소리 끔찍 자체,2021. 05. 15
135,신라스테이 서초,2,조식구성 중 밥이없어서 곤란했습니다,조식 구성 중 밥이 없어서 곤란했습니다,2021. 05. 12
136,신라스테이 서초,1,"을왕리 민박집보다 못한 화제대처 매트리스
위급상황 대처교육은 받았는지 의문인 직원들과 소방안전법 기준은 충족하는지 의문인 사이렌 소리 크기 등
관/장급을 포함해 이용해 본 숙박시설 중 최악이었던 것 같아요.",을왕리 민박집보다 못한 화제 대처 매트리스 위급상황 대처 교육은 받았는지 의문인 직원들과 소방안전 법 기준은 충족하는지 의문인 사이렌 소리 크기 등 관장급을 포함해 이용해 본 숙박시설 중 최악이었던 것 같아요,2021. 04. 22
137,신라스테이 서초,1,방이 정말 작아요 그리고 방음도 잘 안됩니다 벽지에는 군데군데 얼룩 있고요 이돈이면 더 좋은 곳에서 숙박하는게 낫습니다,방이 정말 작아요 그리고 방음도 잘 안됩니다 벽지에는 군데군데 얼룩 있고요 이돈이면 더 좋은 곳에서 숙박하는 게 낫습니다,2021. 04. 20
138,신라스테이 서초,2,뷰가 공사판이네요 다른 신라스테이에 비해 깔끔하지도 않습니다,경치가 공사판이네요 다른 신라스테이에 비해 깔끔하지도 않습니다,2021. 04. 18
139,신라스테이 서초,2,"라운지 바에 둘이 와서 다른 일행인 마냥 각자 앉아서 자리 없게 만들고 자리 없어서 방황하는데도 나 몰라라 하고 있지를 않나. 
라운지에 있는 음료,와인,음식이며 비닐에 포장해가고 숙소 올라가서 먹자고 엘베에서 낄낄대지를 않나 참... 관리 좀 해주세요. 외국인 없어서 천만다행이었어요 진짜 창피합니다.",라운지 바에 둘이 와서 다른 일 행인 마냥 각자 앉아서 자리 없게 만들고 자리 없어서 방황하는데도 나 몰라라 하고 있지를 않나 라운지에 있는 음료와 이 음식이며 비닐에 포장해가고 숙소 올라가서 먹자고 엘베에서 낄낄대지를 않나 참 관리 좀 해주세요 외국인 없어서 천만다행이었어요 진짜 창피합니다,2021. 03. 21
140,신라스테이 서초,1,"호텔바로옆공사로 7시부터 철근떨어지는소리부터 소음130db이상 공사소음으로 이어폰꼽고자는데도
철근 기타등으로 진동까지 느껴짐 . 예약전에 공지좀 올리던가 시끄러워서 스트레스받음
피곤함이  더하네요",호텔 바로 옆 공사로 시부터 철근 떨어지는 소리부터 소음이 상 공사 소음으로 이어폰 꼽고 자는데도 철근 기타 등으로 진동까지 느껴짐  예약 전에 공지 좀 올리던가 시끄러워서 스트레스받음 피곤함이  더하네요,2021. 03. 19
141,신라스테이 서초,1,"체크인 체크아웃 시간이 1박2일 시간으로 계산 써져있길래 4시간 스테이인줄 모르고 예약해서 환불 받으려 1시간도 안되서 양쪽에 전화문의 했는데, 야놀자도 호텔측도 나몰라라 하더군요,,,
적어도 사용전 환불시스템은 제대로 만드셨으면 좋겠네요.",체크인 체크아웃 시간이 박일 시간으로 계산 써져있길래 시간 스테이인 줄 모르고 예약해서 환불받으려 시간도 안돼서 양쪽에 전화문의했는데 야 놀자도 호텔 측도 나 몰라라 하더군요 적어도 사용 전 환불 시스템은 제대로 만드셨으면 좋겠네요,2021. 03. 16
142,신라스테이 서초,1,금액이 조금 저렴했으면 좋겠고 주차비 따로받는게 좀 그래요,금액이 조금 저렴했으면 좋겠고 주차비 따로 받는 게 좀 그래요,2021. 03. 15
143,신라스테이 서초,1,다른 건 다 차치하고 숙소에서 그렇게 심하게 암모니아 냄새가 난 건 처음이에요 새벽에 자다가 하수구 냄새에 잠이 깼어요 아침에 일정이 있어서 새벽에 방바꾸느라 잠 설치느니 그냥 창문 열고 다시 잤거든요 공중화장실에서도 그렇게 심한 냄새는 맡아본 적이 없어요 방전체가 코가 마비되는 듯한... 아침에 일어나니 냄새는 거의 빠졌는데 창문 닫으니까 다시 조금 나더라구요 곧 체크아웃이라 그냥 나왔어요 너무 실망스러웠네요 문열고 자서 그런지 감기도 걸리고... 정말 최악의 숙소였습니다,다른 건 다 차치하고 숙소에서 그렇게 심하게 암모니아 냄새가 난 건 처음이에요 새벽에 자다가 하수구 냄새에 잠이 깼어요 아침에 일정이 있어서 새벽에 방 바꾸느라 잠 설치느니 그냥 창문 열고 다시 잤거든요 공중화장실에서도 그렇게 심한 냄새는 맡아본 적이 없어요 반 전체가 코가 마비되는 듯한 아침에 일어나니 냄새는 거의 빠졌는데 창문 닫으니까 다시 조금 나더라고요 곧 체크아웃이라 그냥 나왔어요 너무 실망스러웠네요 문 열고 자서 그런지 감기도 걸리고 정말 최악의 숙소였습니다,2021. 03. 14
144,신라스테이 서초,1,"모텔수준의 노후된 건물로
광고사진과 차이남",모텔 수준의 노후된 건물로 광고사진과 차이 남,2021. 03. 03
145,신라스테이 서초,2,"서비스나 객실 컨디션만 보면 호텔인데요
주차장은 너무 비좁구요
방 사이즈는 일반 모텔수준으로 작아요
복도에 들어서자마자 방음이 전혀 안되는 소리로 깜짝 놀랐네요",서비스나 객실 컨디션만 보면 호텔인데요 주차장은 너무 비좁고요 방 사이즈는 일반 모텔 수준으로 작아요 복도에 들어서자마자 방음이 전혀 안되는 소리로 깜짝 놀랐네요,2021. 03. 01
146,신라스테이 서초,1,시설이.. 너무 구식이에요. 리모콘 상태가 너무 더럽고 구형이라 조작도 안되네요. 스크린미러링으로 영화보려했더니 티비 모델 자체가 구형이어서 안되더라구요. 신라스테이 마포는 됐었는데... 글고 티슈도 화장실에 1개 있는게 다고 수건도 2개 뿐.. 여기 갈 바엔 역삼점 가는게 나을거같아요. 교통도 뱅뱅사거리쪽이라 강남역에서 너무 머네요.,시설이 너무 구식이에요 리모컨 상태가 너무 더럽고 구형이라 조작도 안되네요 스크린 미러링으로 영화 보려 했더니 티브이 모델 자체가 구형이어서 안되더라고요 신라스테이 마포는 됐었는데 그리고 티슈도 화장실에 개 있는 게 다고 수건도 개뿐 여기 갈 바엔 역삼점 가는 게 나을 거 같아요 교통도 뱅뱅사거리 쪽이라 강남역에서 너무 머네요,2021. 03. 01
147,신라스테이 서초,1,기계식 주차장이라 한대씩 주차 가능해서 주차장 도착해도 주차하려면 한참 기다려야함. 체크인도 번호표 뽑고 순번 기다릴만큼 한참 기다림,기계식 주차장이라 한대씩 주차 가능해서 주차장 도착해도 주차하려면 한참 기다려야 함 체크인도 번호표 뽑고 순번 기다릴 만큼 한참 기다림,2021. 02. 28
148,신라스테이 서초,2,"작년, 지난주와 오늘 머물렀습니다
침대보에 구멍이 나있고 얼룩이 묻어있었고
바닥에는 말라버린 콘택트렌즈가 붙어있었습니다
방온도는 너무 추워서 설정온도를 최고로 높여놨음에도
20-21도까지만 올라가더군요
리셉션에서의 응대는 신라스테이였으나
2주 연속 느낀 시설은 어지간한 모텔만도 못했다고
여겨졌습니다
개선이 이루어지길 바랍니다더보기",작년 지난주와 오늘 머물렀습니다 침대 보에 구멍이 나있고 얼룩이 묻어있었고 바닥에는 말라버린 콘택트렌즈가 붙어있었습니다 빵 온도는 너무 추워서 설정온도를 최고로 높여놨음에도 도까지만 올라가더군요 리셉션에서의 응대는 신라스테이였으나 주 연속 느낀 시설은 어지간한 모텔만도 못했다고 여겨졌습니다 개선이 이루어지길 바랍니다 ,2021. 02. 07
149,신라스테이 서초,1,"1511호에 머물렀는데요. 
침대에 누가 먹던 사탕이 나왔고, 소파에는 썼던 면봉이 사이에 끼어있었고.. 화장실 냄새까지도 정말 최악이었습니다. 신라스테이 이제는 안갑니다..",호에 머물렀는데요 침대에 누가 먹던 사탕이 나왔고 소파에는 썼던 면봉이 사이에 끼어있었고 화장실 냄새까지도 정말 최악이었습니다 신라스테이 이제는 안 갑니다,2021. 02. 02
150,신라스테이 서초,2,"하수구 냄새 진짜 심해요 후기에서 냄새난다는 걸 봤었어서 어느정도 예상은 하고 이정도면 괜찮네 싶었는데 시간 지날 수록 냄새 심해져요
여기저기 먼지 쌓여있고 쇼파 쿠션은 언제 세탁한건지 얼룩지고 쾌쾌한 냄새나고 침대옆에 달려있는 긴 전등도 떨어질 것 처럼 휘어있어요 시간이 긴 것 빼고 장점은 그다지 없네요",하수구 냄새 진짜 심해요 후기에서 냄새난다는 걸 봤었어서 어느 정도 예상은 하고 이 정도면 괜찮네 싶었는데 시간 지날수록 냄새 심해져요 여기저기 먼지 쌓여있고 소파 쿠션은 언제 세탁한 건지 얼룩지고 쾌쾌한 냄새 나고 침대 옆에 달려있는 긴 전등도 떨어질 것처럼 휘어있어요 시간이 긴 것 빼고 장점은 그다지 없네요,2021. 01. 07
151,신라스테이 서초,2,"가격에 비해 숙소 상태는 그냥 그래요. 고급 호텔은 아님. 뷰 볼려고 일부러 고층 예약했는데 벽이 보이는 방향이더라구요. 싱글 베드룸은 모든 뷰가 그렇대요. 예약하실 분은 꼭 더블 베드룸 하시길. 그리고 체구가 큰 편도 아닌데 침대가 작네요 ,,,",가격에 비해 숙소 상태는 그냥 그래요 고급 호텔은 아님 경치 보려고 일부러 고층 예약했는데 벽이 보이는 방향이더라고요 싱글베드 룸은 모든 경치가 그렇대요 예약하실 분은 꼭 더블베드 룸 하시길 그리고 체구가 큰 편도 아닌데 침대가 작네요 ,2020. 12. 25
152,신라스테이 서초,1,"최악 최악 최악 최악 최악
옆에 공사 방줘서 새벽부터 시끄럽고
레이트 체크이웃 했는데 1시부터 3시까지 전기 안들어옴
심지어 물도 안내려감",최악 최악 최악 최악 최악 옆에 공사 방줘서 새벽부터 시끄럽고 레이트 체크 이웃했는데 시부터 시까지 전기 안 들어옴 심 지어 물도 안 내려감,2020. 12. 07
153,신라스테이 서초,2,"예전 기억이 좋아 오랜만에 쉴겹 왔는데
모텔도 아니고...옆방 커플 소리가 다 들릴정도로 방음이 않좋으네요",예전 기억이 좋아 오랜만에 쉴 겹 왔는데 모텔도 아니고 옆방 커플 소리가 다 들릴 정도로 방음이 안 좋네요,2020. 11. 28
154,신라스테이 서초,1,"환절기라 에어컨이 안된답니다
더워죽겠습니다. 창문열었더니 정말 바로 앞 건물 시공중이라, 온갖 냄새 다납니다 (석재냄새 가스냄새 등등). 후각을 잃을 것 같아 문을 닫았더니 더워서 정신이 혼미해집니다. 개개인의 차이가 있겠습니다만, 저는 다시는 오고 싶지 않습니다.",환절기라 에어컨이 안 된답니다 더워 죽겠습니다 창문 열었더니 정말 바로 앞 건물 시공 중이라 온갖 냄새 다납니다 석재 냄새 가스 냄새 등등 후각을 잃을 것 같아 문을 닫았더니 더워서 정신이 혼미해집니다 개개인의 차이가 있겠습니다만 저는 다시는 오고 싶지 않습니다,2020. 11. 06
155,신라스테이 서초,1,"손님응대0 친절도0 직원들 싹 물갈이해야할듯
방에서 자고 있는데 기어들어와서 깜작놀라서 깨서 머라고하니까
지들이 씨부렁씨부렁 대고 기어나가고
전화해서 따지니까 교육재대로시킨다고?
프론트 당신부터 교육이안됬는데 무슨교육을시켜?
개어없네...잠도 잘못자고 
나갈때 사과한다더니 암말없고
가만있으니까 봉으로보이나?
직원교육 똑바로 하서고 엘레베이터 윗부분 먼지좀 제거해요 
너무더러워요더보기",손님 응대 친절도 직원들 싹 물갈이해야 할 듯 방에서 자고 있는데 기어들어와서 깜짝 놀라서 깨서 머라고 하니까 자기들이 씨부렁씨부렁 대고 기어 나가고 전화해서 따지니까 교육 제대로 시킨다고 프런트 당신부터 교육이 안됐는데 무슨 교육을 시켜 개어 없네 잠도 잘못 자고 나갈 때 사과한다더니 암말 없고 가만있으니까 봉으로 보이나 직원 교육 똑바로 하서고 엘리베이터 윗부분 먼지 좀 제거해요 너무 더러워요 ,2020. 10. 21
156,신라스테이 서초,2,다른거다 떠나서 아직도 온몸이 가렵네요 집진드기때문에 잠을잘수가없었어요 그냥보기에 청결해보여서 씻고 침대에 누웟더니 계속되는 가려움 증상에 잠을 잘수가없었어요 다음날 병원가니 집진드기라고하드라고요 병원다녀와서 그때 사용했던 가방보니 아주미세한 진드기 한마리 악 집대청소했어요 ㅠ 진드기약좀 침구에 뿌리세요,다른 거다 떠나서 아직도 온몸이 가렵네요 집 진드기 때문에 잠을 잘 수가 없었어요 그냥 보기에 청결해 보여서 씻고 침대에 누웠더니 계속되는 가려움 증상에 잠을 잘 수가 없었어요 다음날 병원 가니 집 진드기라고 하더라고요 병원 다녀와서 그때 사용했던 가방 보니 아주 미세한 진드기 한 마리 악 집 대청소했어요  진드기 약 좀 침구에 뿌리세요,2020. 10. 08
